package,file_path,line_number,type,severity,description
ebean,ebean-redis/src/main/java/io/ebean/redis/topic/DaemonTopicRunner.java,42,BUG,HIGH,Add an end condition to this loop.
ebean,ebean-test/src/main/java/io/ebean/test/config/AutoConfigureForTesting.java,47,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""isExtraServer()""."
ebean,ebean-test/src/test/java/org/tests/generated/TestGeneratedProperties.java,32,BUG,HIGH,Change the assertion arguments to not compare a primitive value with null.
ebean,ebean-test/src/test/java/org/tests/generated/TestGeneratedProperties.java,33,BUG,HIGH,Change the assertion arguments to not compare a primitive value with null.
ebean,ebean-test/src/test/java/org/tests/model/aggregation/TestAggregationTopLevel.java,240,BUG,HIGH,Change the assertion arguments to not compare a primitive value with null.
ebean,ebean-test/src/test/java/org/tests/model/aggregation/TestAggregationTopLevel.java,264,BUG,HIGH,Change the assertion arguments to not compare a primitive value with null.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoin.java,29,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoin.java,38,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoin.java,50,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinBidi.java,29,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinBidi.java,37,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinBidi.java,49,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinOptional.java,49,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinOptional.java,58,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinOptional.java,70,BUG,MEDIUM,Add an assertion predicate after calling this method.
ebean,ebean-test/src/test/java/org/tests/unitinternal/TestEqualsOnEnhanced.java,20,BUG,HIGH,Change the assertion arguments to not compare dissimilar types.
ebean,ebean-test/src/test/java/org/tests/unitinternal/TestEqualsOnEnhanced.java,22,BUG,MEDIUM,Replace this assertion to not have the same actual and expected expression.
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,295,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,309,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,312,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""typeMirror"" is nullable here."
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,549,BUG,HIGH,"Use try-with-resources or close this ""Reader"" in a ""finally"" clause."
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,550,BUG,HIGH,"Use try-with-resources or close this ""LineNumberReader"" in a ""finally"" clause."
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,47,BUG,HIGH,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,64,BUG,HIGH,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,272,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,287,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,291,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""typeMirror"" is nullable here."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,528,BUG,HIGH,"Use try-with-resources or close this ""Reader"" in a ""finally"" clause."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,529,BUG,HIGH,"Use try-with-resources or close this ""LineNumberReader"" in a ""finally"" clause."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,49,BUG,HIGH,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,64,BUG,HIGH,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,96,BUG,HIGH,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
ebean,tests/test-java16/src/test/java/org/example/records/CourseRecordEntityTest.java,25,BUG,MEDIUM,Replace this assertion to not have the same actual and expected expression.
hibernate,hibernate-c3p0/src/main/java/org/hibernate/c3p0/internal/C3P0ConnectionProvider.java,71,BUG,HIGH,"Use try-with-resources or close this ""Connection"" in a ""finally"" clause."
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/FirebirdSqlAstTranslator.java,346,BUG,MEDIUM,"Rename this method; there is a ""private"" method in the parent class with the same name."
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacySqlAstTranslator.java,348,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacySqlAstTranslator.java,358,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/PropertySetterAccessException.java,45,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""loggablePropertyValueString()""."
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/AbstractEntityInsertAction.java,283,BUG,LOW,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityAction.java,99,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityDeleteAction.java,170,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityIncrementVersionProcess.java,42,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityInsertAction.java,118,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityUpdateAction.java,181,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/BeanValidationIntegrator.java,96,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/TypeSafeActivator.java,110,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/TypeSafeActivator.java,382,BUG,MEDIUM,"Use an ""instanceof"" comparison instead."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/TypeSafeActivator.java,417,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""idName"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/cfgxml/internal/JaxbCfgProcessor.java,163,VULNERABILITY,HIGH,Disable access to external entities in XML parsing.
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,965,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""logicalName"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,1003,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,1068,BUG,LOW,Make this inner class static
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,1184,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""table"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,1219,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""table"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,1919,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""originalException"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/MetadataImpl.java,584,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/stax/LocalSchemaLocator.java,56,VULNERABILITY,HIGH,Disable access to external entities in XML parsing.
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BasicValueBinder.java,379,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""prepareBasicAttribute()""."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,158,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""checkColumnInSameTable()""."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,208,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""targetEntity"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,507,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""property"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,552,BUG,MEDIUM,"Remove this ""break"" statement or make it conditional."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,600,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""idName"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/CollectionBinder.java,1014,BUG,MEDIUM,"""NullPointerException"" will be thrown when invoking method ""determineCollectionClassification()""."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/ColumnsBuilder.java,168,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""columns"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/GeneratorBinder.java,201,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""idGenerator"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/GeneratorBinder.java,213,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""idGenerator"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/InheritanceState.java,291,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""superClass"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/TableBinder.java,690,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""columns"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/FilterDefinitionBinder.java,84,BUG,LOW,"Parameter 2 to this constructor is marked ""@NonNull"" but null could be passed."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/query/SqlResultSetMappingDescriptor.java,376,BUG,LOW,"Parameter 2 to this constructor is marked ""@NonNull"" but null could be passed."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/AggregatedClassLoader.java,67,BUG,LOW,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/AggregatedClassLoader.java,108,BUG,LOW,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/AggregatedClassLoader.java,145,BUG,LOW,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/ClassLoaderServiceImpl.java,45,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/ClassLoaderServiceImpl.java,152,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""name"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/ClassLoaderServiceImpl.java,192,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""name"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/boot/xsd/LocalXsdResolver.java,94,VULNERABILITY,HIGH,Disable access to external entities in XML parsing.
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,88,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,95,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,105,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,112,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,122,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,131,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,305,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,315,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""lazyInterceptor""."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/EnhancerImpl.java,603,BUG,MEDIUM,"Ensure this ""Optional"" could never be null and remove this null-check."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/InlineDirtyCheckingHandler.java,90,BUG,MEDIUM,"Call ""Optional#isPresent()"" or ""!Optional#isEmpty()"" before accessing the value."
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/LazyPropertyInitializer.java,26,BUG,LOW,Make this inner class static
