file_path,line_number,type,severity,description
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,327,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,329,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,517,BUG,MINOR,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,603,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,87,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,151,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,143,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,144,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,153,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,162,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,269,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,270,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,285,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,294,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,306,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,392,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,393,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,394,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,480,BUG,MAJOR,"A ""NullPointerException"" could be thrown; ""entry"" is nullable here."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,504,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,621,BUG,MINOR,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryExtraStateHolder.java,44,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/ForeignKeys.java,239,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/ForeignKeys.java,338,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,143,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,175,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,572,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,577,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,625,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,675,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,216,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,311,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,319,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,326,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,375,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,416,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,503,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,558,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,563,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,591,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,887,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""true"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,893,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,943,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
